Date,Open,High,Low,Close,Volume,Balance,OBV,cruce,rsi,sigma,OBV_osc,cruce_volumen,cruce_precio,cruce_50_200,cruce_20_100,rsi_media,OBV_media
2000-12-12,46.06061812983189,48.53109228459046,44.13913823168634,47.378204345703125,1434300,-1434300,16739500,-0.18151325303877064,63.04130636103282,0.10383680399522383,1.5500930271703885,1.1778231253413043,1.47355087764274,0.8184867469612294,1.0881659852115027,56.85794859955104,1.3616334883993333
2000-12-13,48.3115049850109,48.3115049850109,42.60196348678234,44.852840423583984,1713300,-1713300,15026200,-0.17062150355134043,59.78737349137083,0.10314311539533257,0.866210708167743,1.3386306635726508,1.3800675641018738,0.8293784964486596,1.1008417579608671,57.93773746292597,1.215638209655563
2000-12-14,43.6999457081159,45.56652630368868,42.05296282966932,42.16276168823242,938100,-938100,14088100,-0.16263146377081616,56.51641235302756,0.10202806197590372,0.4911623947713118,0.73300515705579,1.2875102914802645,0.8373685362291838,1.1061255216328947,59.2156629110573,1.1354920640242752
2000-12-15,41.613772455538815,44.79793974105498,39.47269445320898,44.688140869140625,1468000,1468000,15556100,-0.15160799865410546,58.74670840266974,0.08646481590704233,1.078510136045038,1.1230496765877038,1.3500513826043954,0.8483920013458945,1.1157512605537476,60.118853148601815,1.246640399448071
2000-12-18,45.127335515515554,45.23713438538299,37.22181688506028,38.21000671386719,4033100,-4033100,11523000,-0.142825654078229,51.600281530811166,0.0892850245779762,-0.5234936542270997,2.745753480614086,1.1454904057165884,0.857174345921771,1.1106046022557998,59.8073600308678,0.91848957048437
2000-12-19,37.990409557635964,40.73538134648249,35.9042309981126,37.11201858520508,1537200,-1537200,9985800,-0.13378450540929587,50.50416503585269,0.08938485720182658,-1.1073351741209616,1.029370404596408,1.1041782103124111,0.8662154945907041,1.1035632796004236,58.41671976684089,0.7936092276047073
2000-12-20,35.13564437721806,35.68463882061209,32.96711632581163,34.80624771118164,1607400,-1607400,8378400,-0.12464846175356192,48.23901002294731,0.08931338511783854,-1.6844920336081344,1.035535741895583,1.0284195467365222,0.8753515382464381,1.0923537654449502,57.22685022588803,0.6652283451238065
2000-12-21,33.48866299371034,33.502387855593014,27.779120450520384,29.810400009155273,1767300,-1767300,6611100,-0.11740247902907908,43.762474462205184,0.09159706388180994,-2.2587423731133742,1.0950865789465531,0.8773632272820034,0.8825975209709209,1.0718198053263823,55.69884154626516,0.5247980181335572
2000-12-22,30.853478325737846,34.476840549045136,30.853478325737846,32.11616516113281,1587800,1587800,8198900,-0.10881561925153871,46.18853024183066,0.09155257556995426,-1.6047857385674449,0.9446804459834125,0.9394872149947082,0.8911843807484613,1.0582343913690677,54.149850372548464,0.6492228235289647
2000-12-26,32.994562717795965,34.14745093256088,31.512277870241068,33.32395935058594,554000,554000,8752900,-0.1014028568340668,47.43877295846072,0.0912969576721863,-1.351838591081595,0.33292168828554347,0.9698654977479884,0.8985971431659332,1.0485935022392388,52.58250348602087,0.6932826456848781
2000-12-27,32.829869086432346,37.66102039012139,32.390673513369705,36.72772979736328,1038600,1038600,9791500,-0.09443767142638071,50.827856989172815,0.0916655166151386,-0.9356035786063798,0.6128445996978852,1.0633565117113468,0.9055623285736193,1.0471312512966755,51.361158548834865,0.7762102863578991
2000-12-28,36.068934788960895,38.86880643924553,33.70825869166209,36.672828674316406,1010800,-1010800,8780700,-0.08629803299189509,50.77227413832331,0.08993688675565056,-1.2754518681638778,0.5891884960188392,1.0548591167515236,0.9137019670081049,1.0456280425108733,50.45964861353012,0.6980961383016961
2000-12-29,36.45321614033467,37.33160689070418,30.743676262932855,32.500457763671875,1603300,-1603300,7177400,-0.07879223530070223,46.687935316080306,0.09187516189469196,-1.7948924942370579,0.9341117112078258,0.9296187943619156,0.9212077646992978,1.0353930724956202,49.47680090983539,0.5726148355062683
2001-01-02,33.049463853558294,33.37886050326153,27.779117458306473,28.273212432861328,1692300,-1692300,5485100,-0.07738766977995626,42.99897339766459,0.0933375230611515,-2.27905702363429,0.9846109090909091,0.8099013125872768,0.9226123302200437,1.0172177952853572,47.90202740933488,0.4402536167760458
2001-01-03,27.779117202758787,32.72006690285423,24.704748500477184,30.194692611694336,3367100,3367100,8852200,-0.0774667130433141,45.075421525776314,0.09336337213442018,-1.0801906766495224,1.8634420355023036,0.8664692915050964,0.9225332869566859,1.0050819319222475,47.24954140883139,0.7125554799888885
2001-01-04,30.524097796257664,30.524097796257664,27.66932605991702,27.83402442932129,2047500,-2047500,6804700,-0.07784032262255258,43.04745259202241,0.09407282632091941,-1.7285414250510347,1.1786614780616416,0.8016827130367674,0.9221596773774474,0.9891432222031312,46.503870164448365,0.5499639416267349
2001-01-05,28.108514486406953,28.21831337111948,23.49696132848081,24.485151290893555,2401100,-2401100,4403600,-0.07784206017533857,40.33744778389299,0.0950950603440567,-2.3956980814016537,1.394921905636098,0.7082963488912257,0.9221579398246614,0.9675822144404391,45.71371394054293,0.35823055775967444
2001-01-08,24.649847386176123,25.47333894696152,21.849976079505787,25.034143447875977,2374600,2374600,6778200,-0.07701665008679914,40.97862161918915,0.09447058834182007,-1.5768599373694163,1.3403097624853246,0.7261377818737572,0.9229833499132009,0.9494958913427664,45.435328656241325,0.5536417533867491
2001-01-09,22.865618084548807,24.48515165836439,22.618570590237958,23.9361572265625,2922100,-2922100,3856100,-0.07763910199853685,40.072008049951734,0.09447792141912134,-2.363966994585409,1.5952417347250731,0.6975777536571988,0.9223608980014631,0.9308923723347777,44.823676437053436,0.31672305274994067
2001-01-10,23.716556741059215,25.912534217083216,22.508769129246016,25.08904266357422,1526100,1526100,5382200,-0.07888732139373489,41.50244345995478,0.09410011943978955,-1.8248207428266965,0.8333879423328965,0.7349630070199922,0.9211126786062651,0.9168936207977443,44.23004348720284,0.444390867785006
2001-01-11,24.43024662179007,32.17106633790782,23.606755162628605,31.182876586914062,3072700,3072700,8454900,-0.07654463053194771,48.36050487212627,0.10159885973685287,-0.8950594649969864,1.6061198461152464,0.9135650484041662,0.9234553694680523,0.9183040428160419,43.98330827549818,0.7003835546173922
2001-01-12,31.1279850769043,32.939666748046875,31.07308563232422,31.567180633544922,3322100,3322100,11777000,-0.07624483269392168,48.75929051685964,0.10123241201436531,0.07975583250867235,1.666415859066193,0.926702028457816,0.9237551673060783,0.9205716851360033,43.782009913351814,0.9756782960748273
2001-01-16,31.62206941492417,31.731868267059323,28.65750040727503,29.86528778076172,1866300,-1866300,9910700,-0.07712479301401864,47.06499486561353,0.10116973621664949,-0.46493642109678357,0.9148663950940455,0.8794617985492239,0.9228752069859814,0.9188663218072662,43.819715868305146,0.8222017621915779
2001-01-17,30.963280847467527,31.84167179349497,26.79092385383715,26.845823287963867,3445400,-3445400,6465300,-0.08126518777151259,44.19687381484022,0.10183029629119916,-1.441673552855792,1.6108731835948458,0.7957170748195257,0.9187348122284874,0.9105928362140031,43.9395059100227,0.5388831358826004
2001-01-18,26.57132765997024,30.194690522693453,26.461528785342264,28.82220458984375,6429700,6429700,12895000,-0.0832970853969549,46.44547699819691,0.10238485793477688,0.41527256356383313,2.8466752557921255,0.857562894359894,0.9167029146030451,0.9078702927604295,44.076511457264765,1.0744302270259822
2001-01-19,30.633890636896684,32.006376776542595,28.163415585534047,29.1516056060791,2925800,2925800,15820800,-0.08550429652699332,46.82141967004666,0.10228706593674204,1.2288935987503022,1.2567329582062625,0.8710059794035617,0.9144957034730067,0.9063501063454379,44.45390816506719,1.3138466454756632
2001-01-22,29.53589652522436,29.590795961144853,27.9987123194506,28.053611755371094,1038000,-1038000,14782800,-0.08628903748626082,45.69589751596158,0.10249436860349284,0.9031279129568951,0.4513769606414945,0.840792406135026,0.9137109625137392,0.9026135346098298,44.989753138274054,1.2249636433694207
2001-01-23,28.108507354678636,29.261395351647877,27.998708497824424,29.041797637939453,1402200,1402200,16185000,-0.08497194933474073,46.90504114149288,0.10258544768925969,1.273666349905782,0.6146293353788833,0.8712980909861577,0.9150280506652593,0.9017252704173765,45.58239509050442,1.3375672688487896
2001-01-24,29.700597678044044,29.75549711922342,27.285022266151365,28.32811164855957,1575600,-1575600,14609400,-0.0843704656714882,46.12427720584739,0.10139977022209991,0.7922417911763666,0.6908208430066228,0.8517382102939409,0.9156295343285118,0.899436497306534,46.18762200609399,1.20769953714523
2001-01-25,28.547703946223024,28.547703946223024,25.912531274263973,26.790922164916992,904100,-904100,13705300,-0.0835400576561185,44.44687174855402,0.1017243357579471,0.5106323749962826,0.39338284883847413,0.806878223628997,0.9164599423438815,0.893966096252667,46.4820648349539,1.1357185912525147
2001-01-26,26.68112630429475,26.9007240516552,25.13021721356157,26.516427993774414,1022300,-1022300,12683000,-0.08312764917417226,44.14510378164377,0.10048057875011751,0.2029250564983646,0.4449706305455384,0.7999337596090752,0.9168723508258277,0.8885953069438917,46.060524725905665,1.0537171423736111
2001-01-29,26.46152558092211,27.779111916901634,25.912531274263973,26.790922164916992,816200,816200,13499200,-0.08396385856032063,44.54145192405075,0.10048689673878881,0.42593521807525303,0.35677365067916816,0.8102811877526306,0.9160361414396794,0.8846134993753466,45.63874086662477,1.1231797689191083
2001-01-30,26.35172881140112,27.33991864182866,25.19884067590232,26.736024856567383,1524400,-1524400,11974800,-0.0863330320537572,44.475012482130566,0.0981127848303525,-0.05367230885932875,0.6674898632968149,0.8117207583171303,0.9136669679462428,0.881104490661369,45.379742628276475,0.9982448936107425
2001-01-31,27.559512003262835,27.559512003262835,25.5831326564153,26.35172462463379,1392100,-1392100,10582700,-0.08818375151682778,43.99147943239021,0.09477105504749984,-0.4820164242290622,0.6135923870643565,0.8021657020628744,0.9118162484831722,0.8772377414754066,45.35920319003147,0.8857581486117149
2001-02-01,26.79092797925395,28.163414043764913,26.681129094093077,27.23012351989746,1991800,1991800,12574500,-0.08914788802426854,45.41921375984191,0.09230001286424624,0.12129233331876042,0.9053615787236847,0.8310992920067813,0.9108521119757315,0.8760741415095638,45.25657686619597,1.053890784244934
2001-02-02,27.504615389866387,28.492805164352603,26.790922774959675,27.120319366455078,1327000,-1327000,11247500,-0.08898738573001297,45.2673752281632,0.076677791708722,-0.2750440364866584,0.6132219336592759,0.8295827957575546,0.911012614269987,0.8749687558026462,45.10117242200762,0.94557212052377
2001-02-05,27.06542236217554,27.55951729373655,25.967433625373285,26.516427993774414,1055500,-1055500,10192000,-0.08886066846428275,44.40792774719215,0.07598408678536689,-0.5861926203964155,0.5034101206658081,0.8132682411503358,0.9111393315357172,0.8727244249750225,44.97237544513068,0.8600419304194687
2001-02-06,26.681128114399158,27.422270562021357,25.912535946494657,26.077234268188477,459700,-459700,9732300,-0.08906958034941892,43.771716555433386,0.07596708539897164,-0.7163617047935362,0.22974029900722406,0.8019314538869711,0.9109304196505811,0.8698542029547619,44.65904298652474,0.8251622993847847
2001-02-07,25.857637541634695,26.022335869925364,24.265553701491584,25.363542556762695,742100,-742100,8990200,-0.09196979498808588,42.72470661073155,0.0746391027288081,-0.9216148180563545,0.3922397731447101,0.7839278797252,0.9080302050119141,0.8657518921019955,44.31908592701315,0.7670841365922051
2001-02-08,25.14394497652666,25.583140521968176,23.71655945384174,23.9361572265625,707000,-707000,8283200,-0.09510817196266885,40.676347274873784,0.07443489486687761,-1.1050262558231687,0.381955699621826,0.7445101927762201,0.9048918280373311,0.8587872577652423,43.94203347964513,0.7099309250374584
2001-02-09,23.771455009114487,23.826354443315672,22.344069719883592,23.00286293029785,785200,-785200,7498000,-0.09740146846400033,39.3770051565669,0.07450412415884469,-1.302175629219952,0.45214136615561795,0.7189430158306547,0.9025985315359997,0.8504450413880629,43.46522361713744,0.6465101729212085
2001-02-12,23.16755802814777,23.16755802814777,21.849971789580124,22.83816146850586,832200,-832200,6665800,-0.09909053638623122,39.14472609370568,0.07425637600947947,-1.4965516523758284,0.5162114717795712,0.7174391808394925,0.9009094636137688,0.8427615720313565,42.92555103410293,0.5780885716196132
2001-02-13,23.4969668549616,24.814553781408044,22.179379928515154,22.728374481201172,648600,-648600,6017200,-0.09849367428120359,38.983373256086026,0.07389350516831424,-1.624068256183165,0.41811577152545215,0.7158421495436262,0.9015063257187964,0.8358133919757051,42.37638711149848,0.5255335577875991
2001-02-14,22.838164147665335,23.93615280861078,22.398968683287155,23.60675621032715,375500,375500,6392700,-0.0999126649389549,41.03047668970732,0.07343317255067376,-1.4674081744866516,0.2686460382758004,0.7470724834038154,0.9000873350610451,0.8320277244990532,42.08028683723019,0.5615881012582167
2001-02-15,24.49886957804362,25.583133273654514,21.849972195095486,22.234268188476562,1909200,-1909200,4483500,-0.10454450785709868,38.88475859541583,0.07067074096539964,-1.9198703939300368,1.6293925622479677,0.7095801068136356,0.8954554921429013,0.8253929279055637,41.42684132078758,0.39643707977205334
2001-02-16,20.202994522641184,20.367692847554018,19.159905131526557,19.928497314453125,2404100,-2404100,2079400,-0.11673850005627862,35.5930922868632,0.07213050673074824,-2.433072157877543,2.098477706783981,0.6470127596028848,0.8832614999437214,0.8137673710967605,40.45941302665758,0.18535101260269224
2001-02-20,20.3676913579305,20.422590795552956,17.128624538205703,17.45802116394043,1571800,-1571800,507600,-0.127983168106221,32.491093428839946,0.07385397598824794,-2.6583630189741085,1.3407487652794008,0.5764002338984302,0.872016831893779,0.7971243072568179,39.26772959482236,0.04571975376183683
2001-02-21,17.128619632205446,17.238418476001637,15.920832350447371,16.250228881835938,1869900,-1869900,-1362300,-0.1386631757981701,31.096414594720343,0.07141815587790713,-2.887795823059906,1.5638341912579503,0.5458634666650757,0.8613368242018299,0.7791476906120484,38.00019939875106,-0.12411441047294942
2001-02-22,16.524730461322708,17.348222012551417,14.987546232362458,16.57962989807129,909600,909600,-452700,-0.15161163643153963,31.935182199541103,0.07013311674239685,-2.510123640755418,0.7825088286025215,0.5679681080844211,0.8483883635684604,0.7640138307496992,36.921246957632015,-0.04173621550158827
2001-02-23,15.262046403355068,16.03063866827223,14.713051928414238,15.811040878295898,1023200,-1023200,-1475900,-0.16682851625930029,31.00809507345234,0.069803161232465,-2.566971398308197,0.8757499764629355,0.5536333251757928,0.8331714837406997,0.7485196718732711,35.95442173748987,-0.13775329867302666
2001-02-26,16.03063866827223,16.469834248224892,15.042448613378735,15.811040878295898,425200,0,-1475900,-0.1823926012078414,31.00809507345234,0.0671840619698841,-2.41664264090258,0.37346894858653595,0.5661491117177595,0.8176073987921586,0.7347747705595633,35.11753072917841,-0.1394005126243934
2001-02-27,15.536537905384725,15.591437332612232,13.779756234104473,14.60324764251709,680700,-680700,-2156600,-0.19655978551269182,29.516119808135727,0.06773360411429598,-2.4083251439011777,0.6014632336048916,0.5344798895271088,0.8034402144873082,0.7192743894954206,34.154670100621416,-0.20610463857765438
2001-02-28,14.493452471356058,15.042446883149848,13.615061412485995,14.164055824279785,584000,-584000,-2740600,-0.20960671831804734,28.982344966496242,0.06605260067624932,-2.381306357738396,0.5383877867099344,0.5292525171739596,0.7903932816819527,0.7042818729164448,33.15456727166244,-0.26550947961653326
2001-03-01,12.95626491970486,13.011164347330729,11.748477511935764,12.352371215820312,3436600,-3436600,-6177200,-0.22491767115868844,26.872224709174645,0.0659598519120023,-2.8106966752168723,2.8953321341763942,0.47298709165919434,0.7750823288413116,0.6858070109443751,31.73874207360917,-0.6084479229470029
2001-03-02,11.803379459718688,13.06606656471185,11.583781702328574,12.407273292541504,1812900,1812900,-4364300,-0.23644528941851284,27.041670637877843,0.06457686117261381,-2.348785963770354,1.5389643463497453,0.48466653910828883,0.7635547105814872,0.6694667937244831,30.554433277855374,-0.435999406985661
2001-03-05,12.956266056407582,13.779757543043656,12.29747286709872,13.285662651062012,848400,848400,-3515900,-0.2472132641362732,29.781812698166306,0.06542665759588927,-2.0970366643778475,0.7351373833476306,0.5288229912583159,0.7527867358637268,0.6575162613893235,29.973305318985684,-0.3553773272519899
2001-03-06,14.21895422203264,14.932646904991806,13.944457036279113,14.658149719238281,1089900,1089900,-2426000,-0.25656652988809736,33.867018065679716,0.06586257741110767,-1.8370142562058276,0.9429913738654946,0.5929643749617134,0.7434334701119026,0.6510998693971458,30.11089778266966,-0.24744951560686332
2001-03-07,14.987547629435543,15.097346513167672,13.724860466516065,13.889558792114258,997100,-997100,-3423100,-0.2634856029297953,32.744068360679265,0.06596072625320969,-1.9143018959175961,0.8430994537736965,0.569204511922476,0.7365143970702047,0.6433382416572206,30.275663159265555,-0.3536155122657508
2001-03-08,11.8582795973747,14.218955628333552,11.748480712213823,13.61506175994873,4233400,-4233400,-7656500,-0.2721634678178384,32.34092952384364,0.06577743105684,-2.4370127865628275,3.119158577244009,0.566546403870408,0.7278365321821616,0.635826155348871,30.316237891695813,-0.803925031536457
